city,local,total_price,unit_price,layout,area,floor,time,title
北京,朝阳,410,81350,1室1厅,50.4,21,2021-03-28,科学园南里六区西南一居室简装可看有钥匙
北京,昌平,375,41051,2室1厅,91.35,6,2021-04-01,太平家园 板楼南北通透两居室 仅有一个契税 交通方便
苏州,昆山,193,21890,3室2厅,88.17,17,2020-05-24,虹桥公馆精装小三房！近地铁!近公园！
北京,朝阳,1390,93843,3室1厅,148.12,21,2021-02-27,京师园 新上东南三居室 直观奥森带车位 带落地窗
南京,江宁,270,32605,3室2厅,82.81,27,2021-02-23,上秦淮地铁口 精装三房 带暖气  凤凰层
南京,建邺,275,41460,2室1厅,66.33,6,2021-03-02,户型方正 精装修 光线刺眼 卖房诚心
北京,朝阳,739,56908,3室2厅,129.86,14,2020-05-25,封闭社区 人车分流 车位充足 电梯板楼 一梯两户
上海,青浦,253,31558,2室1厅,80.17,6,2020-10-03,楼层好，大两房，全明户型，采光好，清爽装修
成都,郫都,97,12956,3室2厅,74.87,32,2021-01-08,曼城套三双卫+精装修+带家具家电
上海,宝山,248,49501,2室1厅,50.1,5,2021-03-24,满五年+边套全明+中间楼层+看房方便
苏州,吴中,206.5,23736,2室2厅,87,18,2020-12-18,中间位置  精装自住  满五年
北京,通州,315,42402,2室2厅,74.29,6,2021-03-26,玉桥北里 南北通透 满五年 唯一 不临街 业主诚心出售
成都,成华,249,18123,4室2厅,137.4,18,2021-03-26,中房蓝水湾优质套四户型，中庭看沙河，业主诚心出售
北京,西城,760,86967,2室1厅,87.39,24,2019-10-21,广安门 天宁寺 莲花池东路24号院 电梯 朝南两居
南京,鼓楼,210,27398,3室1厅,76.65,7,2020-11-03,三牌楼 福建路 精装三房 全明户型 地铁口 满五唯一
北京,朝阳,900,52497,3室1厅,171.44,12,2021-03-25,国贸三环内 落地窗 现代化住宅社区 落地窗三居室
上海,浦东,1200,155905,3室2厅,76.97,6,2021-01-07,顶楼户型，带30-40平阁楼，满五*税费少
南京,江宁,510,38796,4室2厅,131.46,33,2019-11-19,南北双阳台 南望九龙湖北看百家湖 地铁一号线、三号线
苏州,姑苏,278,28660,2室1厅,97,4,2021-03-07,护城河边环境好安静适合自住中间楼层有车库车位
成都,温江,180,11459,3室2厅,157.09,6,2021-03-25,凤凰大街地铁口，一楼清水带大花园，朝南，不临街
北京,通州,310,39627,2室1厅,78.23,20,2021-01-31,满五唯一，西南向正规2居，近地铁
南京,秦淮,258,34173,3室1厅,75.5,7,2021-03-29,钓鱼台 3室1厅 南
苏州,姑苏,78,26897,1室1厅,29,5,2020-11-21,全新精装修，低总价，看房有钥匙，位置好，出行方便
上海,徐汇,780,128248,2室1厅,60.82,5,2021-01-28,满五*无个税，高区采光通风好，带大客厅空间足
成都,武侯,127.5,17233,2室1厅,73.99,11,2020-05-17,此房户型方正，楼层适中。标准大套二
苏州,姑苏,280,30933,3室1厅,90.52,7,2020-10-05,带城振华，满五年唯一，二合一自行车库
苏州,昆山,194.5,22357,3室2厅,87,33,2021-03-13,嘉宝梦之晨 小区中间位置  中间楼层  南北通户型
成都,温江,74,8920,2室1厅,82.96,17,2020-08-01,装修电梯套二 ，配套齐全，交通方便
苏州,姑苏,220,26354,3室1厅,83.48,6,2021-03-09,好房诚售 中间楼层采光佳 三开间朝南大阳台 带车库
苏州,相城,322,26078,3室2厅,123.48,30,2021-01-20,房子交通方便，户型方正，楼层视野好，生活配套齐全
苏州,相城,203.9,22785,2室2厅,89.49,15,2020-06-07,水漾精装两房、万科物业，满五唯一税费少，诚心出售
上海,闵行,630,47206,4室2厅,133.46,14,2020-12-24,枫桦景苑四房位置好配套完善业主诚意出售一楼带大院子
苏州,工业园区,328,37273,3室2厅,88,6,2021-02-27,优步洋房 中间楼层 采光好 诚意出售
成都,双流,140,17792,2室1厅,78.69,22,2020-04-30,春天里  精装套二 地铁口 未住过人
上海,闵行,649,70937,2室2厅,91.49,6,2021-02-21,东兰新村新上大两房，居家精装修，位置好，看房方便
南京,建邺,840,66667,4室2厅,126,30,2021-03-11,新空未入住  精装大四房   空调地暖新风都有
成都,青羊,188,16061,3室1厅,117.06,18,2020-10-31,标准套三  户型方正   看河景
上海,闵行,626,74171,3室1厅,84.4,6,2021-02-27,精装三房带地暖，边套全明，双房朝南，业主诚意出售
成都,锦江,325,31882,3室2厅,101.94,16,2021-04-02,澳龙名城 3室2厅 东北
北京,海淀,795,132722,2室1厅,59.9,6,2021-03-15,万寿路甲6号院，南北通透低楼层两居室
苏州,高新,230,25730,3室2厅,89.39,34,2021-02-19,边户小三房，通透性强，楼层好，视野好，采光无遮挡
成都,武侯,192,19735,3室2厅,97.29,17,2021-01-19,标准套三+中间楼层+西南朝向+采光好
成都,青羊,148,22408,1室1厅,66.05,20,2021-02-23,青羊区  罗马国际中间楼层套一出售
上海,闵行,250,40414,1室1厅,61.86,11,2021-04-01,浦江宝邸全南精装大一房，采光好，落地窗，原动迁
南京,鼓楼,428,73947,2室1厅,57.88,6,2020-11-21,独立户型，诚心出售，大阳台，光线好
成都,双流,85,12788,2室1厅,66.47,16,2021-03-22,空港首座 2室1厅 南
上海,浦东,345,61795,1室1厅,55.83,6,2021-03-06,一改2房 靠万达离靠18号5号 小区中间位置
南京,浦口,172,19193,2室1厅,89.62,32,2021-03-02,房源满二业主诚心出售三开间朝南
南京,鼓楼,373,50196,3室1厅,74.31,7,2021-02-28,户型方正，采光好，有储藏室。房龄新
南京,浦口,158,18283,2室2厅,86.42,32,2020-09-16,威尼斯水城十六街区 两室 满两年 采光不挡
上海,杨浦,362,65663,2室1厅,55.13,6,2021-03-01,一梯三户，精装修，售后公房，房东诚意出售
上海,松江,395,44417,3室2厅,88.93,16,2021-03-07,此房户型方正，中高楼层，视野好，采光佳，满5
苏州,吴江,195,21977,3室2厅,88.73,27,2021-03-20,伟业橙家 满两年 精装三房 保养好 中等楼层 全天采光
苏州,昆山,432,30423,3室2厅,142,16,2020-02-22,森林公园旁边的家 金色森林大三房 满2省税
成都,青羊,245,26364,3室2厅,92.93,21,2021-04-03,精装修 南向对中庭  目前是大套二恢复成套三很简单！
南京,建邺,268,46707,3室1厅,57.38,3,2021-03-04,新上一楼三居室 双南大院子 可停车 精装房 采光无遮挡
南京,浦口,304.98,27571,3室2厅,110.62,23,2020-12-28,旭日爱上城四区北区 户型方正 业主诚心出售
上海,青浦,508,34657,3室2厅,146.58,21,2021-03-23,此房满五年税费少，南北通透户型，全民户型
上海,长宁,1880,98797,4室3厅,190.29,30,2020-12-02,次顶楼，看东方明珠，满五*，板式南北通
苏州,吴中,185,24142,2室2厅,76.63,17,2021-03-24,新旅城一区 刚需两房 精装修采光无遮挡
南京,鼓楼,540,69472,2室1厅,77.73,7,2021-03-08,芳凤 29 双南全明精装大两房户型满五不唯一
苏州,吴江,214,24488,3室1厅,87.39,34,2021-03-20,四号线 湖景三房 业主急卖 带家具家电 近红树湾家天下
苏州,姑苏,345,39434,2室2厅,87.49,22,2021-03-28,和茂苑二期 沧浪立达未用  满五唯一婚装保养好
北京,朝阳,380,62759,2室1厅,60.55,6,2020-04-25,三环里 90年带11平米客厅 满五年家庭名下唯一住房
成都,龙泉驿,101.6,13714,2室1厅,74.09,11,2020-12-27,大湖区简装套二  诚心出售  有钥匙随时看
成都,双流,110.5,12777,3室2厅,86.49,13,2020-06-26,舒云居装修套三，户型方正，满两年
成都,天府新区,380,18029,4室2厅,210.78,5,2021-03-25,天府新区 家益欣城 叠拼别墅 带花园 恭候品鉴
上海,金山,195,23215,2室1厅,84,8,2021-02-19,此房满五年带车位带储藏室，户型正气采光通风好
上海,闵行,735,69834,3室2厅,105.25,9,2021-03-28,一手动迁，看房随时，随时可签.
北京,大兴,496,50857,2室1厅,97.53,17,2020-09-05,南北2居，满五唯一，人车分流，电梯刷卡
苏州,吴江,310,27051,3室2厅,114.6,34,2021-01-17,苏州湾毛坯大三房，湖景房，满二，诚心出售
上海,宝山,998,67758,4室2厅,147.29,14,2021-01-17,双轨交，高品质，正气四房，精装修，空调加地暖
苏州,吴江,158,26168,1室1厅,60.38,26,2021-03-28,奥林清华东区 1室1厅 南
上海,长宁,950,79705,2室2厅,119.19,13,2020-12-01,17年50万精装自住出租都合适，稀有淋浴房明，得房率高
北京,门头沟,276,31986,2室1厅,86.29,6,2021-03-09,冯村信园两居南北通透满五年唯一住宅
成都,双流,150,12009,3室2厅,124.91,16,2021-03-20,双流区瑞丰花园地铁口精装大套三
苏州,相城,242,26702,3室2厅,90.63,17,2020-04-27,紫玉花园 小区前排景观房，采光刺眼，有钥匙看房随时
北京,朝阳,505,87553,2室1厅,57.68,18,2021-03-20,和平街十四区  精装修优质两居室
上海,静安,348,66375,2室1厅,52.43,6,2021-02-19,大融城双南户型采光好交通方便 生活舒适
成都,龙泉驿,165,18670,2室2厅,88.38,32,2021-03-26,世茂城一期，精装套二，带车位，满五唯一
苏州,相城,234,26522,2室2厅,88.23,24,2021-03-04,地铁口刚需边户大两房，精装自住，全天采光，随时看房
上海,徐汇,758,93098,3室2厅,81.42,6,2021-02-25,环境安静+看方便+复式房源+自主装修
北京,昌平,480,25772,4室1厅,186.25,6,2020-11-22,天通苑西一区，商品房满五年唯壹，东西通透四居眼镜房
苏州,高新,210,25455,3室2厅,82.5,6,2021-01-22,迎宾苑三房诚心出售，产权明晰
苏州,昆山,195,22314,3室2厅,87.39,28,2021-03-21,此房满二精装全齐 是三开间朝南的中间户型
苏州,吴中,220,24565,3室2厅,89.56,24,2021-03-21,楼层好，采光充足，交通方便，生活配套全，诚心出售
南京,江宁,236,24525,2室2厅,96.23,6,2021-03-19,中间楼层 采光好  业主诚心出售
成都,锦江,137,15897,2室2厅,86.18,41,2021-04-01,本房是套二单卫户型，简装，高楼层，户型方正
南京,秦淮,215.3,44319,2室1厅,48.58,7,2021-03-31,房子满五年，中间楼层，采光好视野开阔，交通便利
成都,郫都,117,13788,2室2厅,84.86,17,2021-01-02,西江月套二装修房，客厅卧室不临街，带家具家电出售
苏州,常熟,128,13693,3室2厅,93.48,18,2021-03-24,相城北刚需小户，总价低，房东诚心卖，随时看房
苏州,吴江,209,23834,2室2厅,87.69,25,2021-03-09,地铁口，精装修，中楼层，业主诚心出售，满二年
苏州,高新,265,26316,2室2厅,100.7,22,2021-03-09,房子满五年，两房户型，视野开阔，有车位（可租）
上海,宝山,400,41468,2室2厅,96.46,18,2021-01-08,电梯高区，沿河景观，满五*税费少，业主诚意出售
上海,浦东,2250,149621,3室2厅,150.38,26,2020-12-17,精装修，景观好，户型 方正，带车位，诚意出售
南京,建邺,655,58192,3室2厅,112.56,5,2021-03-08,河西 奥体新城 业主诚心出售精装修户型方正看房提前约
南京,建邺,848,66835,3室2厅,126.88,11,2020-11-06,满五唯一 奥体东地铁口 通透全明 采光一点不挡
苏州,相城,245,27381,3室2厅,89.48,15,2021-01-13,满五唯一，看房方便，地铁口近，生活设施完善
上海,青浦,2200,71332,4室2厅,308.42,2,2019-10-24,大虹桥别墅+业主诚意出售+纯独栋社区+私密性强
成都,锦江,95,20055,2室1厅,47.37,34,2021-03-11,锦江城市花园二期 2室1厅 西北
上海,宝山,529,58589,2室2厅,90.29,21,2021-01-31,位置安静，车位好找。自住装修保养好，中高楼层采光佳
南京,玄武,550,84616,2室1厅,65,5,2019-12-07,公教一村 南北全明两房 有物业有停车位小区环境优美
成都,金牛,38,8838,1室1厅,43,5,2021-03-29,雅图丽景 1室1厅 南
南京,秦淮,420,42009,3室2厅,99.98,6,2021-03-15,紫金山风景区 交通便利 三卧室朝南 低楼层
南京,秦淮,205,23368,3室1厅,87.73,14,2019-09-22,位置佳，楼层靠中，采光充足，小区环境优美
成都,成华,192,22962,2室1厅,83.62,33,2021-03-22,万象城商圈国企开发商品质舒居套二
上海,静安,880,137029,2室1厅,64.22,24,2021-02-24,售后公房+业主诚意出售+静安寺
苏州,相城,203,26736,2室1厅,75.93,34,2020-07-22,业主诚意出售，两梯三户，满2年，低价两房，随时看
苏州,昆山,385,23541,5室2厅,163.55,31,2020-07-23,"高品小区，均已安装高空抛物摄像头,家门口的S1"
北京,朝阳,845,80546,2室1厅,104.91,26,2021-03-18,此房满五年唯一，南北通透全明户型精装修，采光好
上海,浦东,340,46347,2室1厅,73.36,6,2021-04-01,张江南、近11号线秀沿路站、满五税费低、南北通户型
北京,大兴,260,40461,1室1厅,64.26,15,2021-03-26,康庄路50号院，房子楼栋位置好，不临街，不把边
上海,静安,680,104906,2室1厅,64.82,16,2021-02-27,售后公房税费少，购房成本低，高区视野开阔，诚意出售
上海,嘉定,325,53595,2室1厅,60.64,6,2021-01-08,双南户型，两房满五年，小区位置好，诚心出售
上海,徐汇,476,63349,2室1厅,75.14,7,2021-01-20,近植物园 此房税费低 户型好 业主可以签字
上海,浦东,420,60844,2室1厅,69.03,33,2021-02-28,房龄新，小区环境好，税少，双南户型，配套成熟
上海,闵行,529,85021,2室2厅,62.22,6,2021-03-18,园艺新村，两房朝南，户型通透，交通便利，配套齐全
苏州,昆山,400,24395,5室2厅,163.97,31,2021-03-20,位置好，房东诚意出售的，中高楼层采光好
南京,建邺,505,41616,3室2厅,121.35,18,2021-02-27,有租赁车位中高楼层  49%满五唯一 位置好 采光好
北京,大兴,320,37956,2室1厅,84.31,12,2021-04-01,兴城丽源187只有契税落地窗户型
北京,海淀,1038,83240,3室1厅,124.7,6,2020-05-25,四环内 南北通透 三居室 不临街 无遮挡 诚意出售
南京,浦口,238,27752,3室2厅,85.76,18,2021-02-18,品质小区，居住舒适度高，小区环境幽美
成都,郫都,56,4950,3室2厅,113.14,6,2021-01-18,古城镇大三居，带家具家电，满5年，交易税费低
成都,成华,215,28817,3室1厅,74.61,28,2021-03-28,横厅对中庭，安静又敞亮，房屋装修保养好
苏州,工业园区,930,67617,3室2厅,137.54,15,2020-12-31,双湖湾经典三房，开发商统一装修，满二
上海,浦东,487,56708,3室1厅,85.88,7,2021-01-14,景观房+采光好+顶楼复式+户型正气+税费少+看房方便
南京,秦淮,247.8,45889,2室1厅,54,7,2021-02-26,低楼层小区已出新 白鹭洲公园 配套完善，交通便利
上海,闵行,420,71018,2室1厅,59.14,6,2021-03-19,售后公房  满五年  总价低  全明户型
苏州,工业园区,1550,58284,4室3厅,265.94,6,2020-10-20,斜塘老街 满五年 不靠马路，中叠   保养好
苏州,姑苏,268.8,27573,3室1厅,97.49,33,2021-03-10,房子自住装修 满两年 看房提前联系 诚心出售
苏州,姑苏,101,21336,1室1厅,47.34,3,2020-06-10,单价总价低 2000年房龄 一梯两户户型好 独立车库5平
苏州,昆山,122,14879,2室1厅,82,27,2021-03-25,满园毛坯二房  首付32万  全新毛坯  方便看房
南京,雨花台,221,30274,3室1厅,73,6,2021-01-13,干休所 邓府山村 安德门地铁1号线 双南 精装 中间楼层
北京,朝阳,418,62203,1室1厅,67.2,25,2019-12-12,炫特区 精装 南北通透 日照充足
成都,龙泉驿,148,15485,3室1厅,95.58,18,2021-03-22,东山国际新城H区一期 3室1厅 东南
北京,海淀,666,159026,1室1厅,41.88,6,2021-03-15,小南庄甲26号院满五年南北通透一居室
苏州,相城,800,28986,4室2厅,276,1,2021-03-24,联排边户花园300平，装修180万，家电全留，诚心出售
南京,鼓楼,655,84473,2室1厅,77.54,7,2021-03-30,满五年，两房朝南，采光好，装修精美
南京,建邺,192,27754,2室1厅,69.18,34,2021-03-14,油坊桥莲花南苑  厅带阳台两房 产证齐全 满二采光无遮
苏州,吴江,139,15733,3室1厅,88.35,5,2020-04-21,得房率高 朝南大阳台 生活配套便利
苏州,工业园区,529,50338,3室2厅,105.09,27,2021-02-23,湖东奥体品质三居，空调带地暖，万科物业，房东诚售！
苏州,昆山,148,16202,3室1厅,91.35,16,2021-03-07,黄浦君庭 3室1厅 南
上海,闵行,500,92834,1室1厅,53.86,6,2021-03-15,房子满五年，户型格局好，视野通透，交通便利
北京,通州,418,41195,2室1厅,101.47,18,2019-05-13,雅丽世居满五年唯一住房，电梯楼，朝南全天采光
上海,闵行,898,67861,3室2厅,132.33,12,2021-03-21,莘庄地铁公园旁电梯大三房，满五年税费低  南北通
上海,嘉定,390,46713,2室2厅,83.49,14,2021-03-24,动迁房！无增值税，大虹桥三轨交！南北通大两房
北京,西城,910,102594,3室1厅,88.7,6,2020-10-17,玉桃园二区 三居 东西通透 看房方便
成都,双流,140,17792,2室1厅,78.69,22,2020-04-30,春天里  精装套二 地铁口 未住过人
苏州,吴中,245,27519,3室2厅,89.03,32,2021-03-08,急，急，有车位！！业主诚心卖，软装15万，看房提前约
南京,江宁,232,21546,3室1厅,107.68,11,2020-05-11,业主诚心出售，交通便利，文鼎广场
苏州,姑苏,639,44896,3室2厅,142.33,25,2020-09-09,仁恒江湾 优质好房     可满两年
